Day,Hour,Minute,DHI,DNI,WS,RH,T,TARGET
198,1,0,0,0,1.2,68.61,12,0
133,5,30,19,0,1.9,66.08,7,1.7829725
51,16,30,84,56,5.1,85.19,-3,9.103544248
113,16,0,184,18,2.6,51.71,11,18.20428728
175,22,0,0,0,0.9,77.93,17,0
56,9,0,77,0,2,58.28,-5,7.226683647
97,2,30,0,0,1.4,66,1,0
6,19,0,0,0,3,76.69,-1,0
21,15,30,46,876,1.7,41.61,-1,25.43305431
54,22,30,0,0,3.1,71.18,-3,0
104,15,0,313,256,3.9,15.14,14,45.04005036
52,1,30,0,0,2.3,78.19,-11,0
20,22,0,0,0,0.5,76.95,-8,0
59,14,30,205,21,2.7,66.13,0,20.36498942
67,8,30,78,856,2.2,44.05,6,38.3812509
38,23,0,0,0,1.5,76.3,0,0
88,10,30,87,998,2.3,19.2,18,78.06598821
144,7,30,81,825,1.5,62.74,10,47.106457
174,16,30,27,0,1.1,36.56,25,2.533196514
11,3,0,0,0,0.7,92.02,-4,0
204,17,30,73,0,2.3,44.23,23,6.849163379
148,22,0,0,0,1.1,100,7,0
153,10,30,452,436,2.3,38.04,22,79.37610841
12,4,30,0,0,0.8,80.66,-3,0
206,13,0,93,0,2.2,43.75,27,8.725262825
63,5,30,0,0,3.3,58.63,-10,0
92,6,0,17,0,1.5,61.86,-3,1.595466518
85,4,30,0,0,1.7,81.02,1,0
35,11,30,268,220,5.6,42.6,10,36.59664986
89,11,30,103,981,1.8,17.66,20,83.8815615
119,3,30,0,0,2.1,68.06,6,0
10,5,30,0,0,1.7,72.31,0,0
143,17,30,127,104,0.7,76.31,9,15.01417522
90,16,30,149,244,3.1,38.67,13,22.2387693
59,2,0,0,0,1.1,80.98,-8,0
47,5,0,0,0,1.9,65.58,-9,0
160,19,0,1,0,1,91.27,15,0.093832407
198,9,30,88,925,2.1,26.17,27,76.46332476
167,3,0,0,0,0.9,100,11,0
98,1,30,0,0,1.8,71.31,0,0
205,1,30,0,0,3.4,76.36,14,0
60,10,0,91,940,3.4,77.51,5,57.99480135
200,9,0,79,918,1.6,32.86,23,69.33605119
61,8,0,19,0,3.3,67.76,-1,1.783129269
39,22,0,0,0,2.8,77.64,3,0
66,8,30,96,767,1.9,60.97,3,36.50562073
179,17,0,82,726,2.6,45.83,24,38.09218855
196,13,0,404,483,0.8,25.86,28,80.12142515
151,3,30,0,0,2.5,88.78,11,0
88,11,0,89,1007,2.3,18.2,19,82.0997462
179,11,30,120,910,4,46.2,25,92.50858382
107,5,0,0,0,1.7,75.92,-1,0
178,10,30,461,97,1.9,32.29,29,51.50606423
52,11,0,258,426,3.4,60.23,-9,48.4302945
8,6,30,0,0,1.5,78.88,-6,0
27,10,30,51,970,6.8,45.65,8,46.54445474
95,0,0,0,0,2.5,46.93,4,0
2,12,30,52,0,4.3,76.01,0,4.88008963
51,0,30,0,0,0.2,94.75,-3,0
184,11,30,501,362,2.9,27.55,30,79.27531113
168,22,0,0,0,2.1,83.54,15,0
32,15,0,55,902,3.3,55.19,5,36.50481832
41,8,0,19,0,2.1,77.33,0,1.783109673
90,6,30,48,346,3,47.71,10,8.914568556
164,19,0,25,227,0.8,84.86,16,3.847086396
193,11,0,477,406,2.1,34.09,27,79.84084585
81,15,0,93,890,5.4,24.49,15,56.67477375
45,6,30,0,0,2,68.38,0,0
68,9,30,91,950,3.8,34.31,9,56.67851146
176,23,30,0,0,1.4,96.09,14,0
178,20,0,0,0,2.7,87.57,18,0
48,14,30,71,972,3.1,45.91,6,52.17597922
11,22,30,0,0,1.2,85.22,-4,0
76,6,0,0,0,1.9,85.12,5,0
189,1,30,0,0,0.8,100,9,0
20,10,30,102,0,2.9,64.04,-2,9.572693906
195,5,0,12,148,3.1,87.04,12,1.595203517
29,7,30,18,0,1.4,72.87,1,1.68924323
11,3,30,0,0,0.7,92.02,-4,0
89,21,30,0,0,2,57.81,8,0
95,19,0,0,0,1.3,47.09,8,0
179,15,0,319,428,3.8,43.66,26,60.51458483
182,11,0,479,420,3.4,51.65,25,81.62522102
29,21,0,0,0,1.1,85.08,0,0
145,17,0,14,0,1.3,62.32,15,1.313653696
53,17,30,15,267,1,78.18,-7,2.346377428
195,21,30,0,0,1.3,90.55,14,0
68,2,30,0,0,2.3,66.1,-2,0
199,0,30,0,0,0.9,100,13,0
79,23,0,0,0,2.4,60.75,4,0
38,21,30,0,0,1.2,72.44,1,0
30,7,0,0,0,0.8,80.92,-1,0
37,5,0,0,0,2.7,65.19,1,0
206,12,0,469,367,2.9,38.82,28,76.27484619
147,19,30,0,0,2,99.92,10,0
52,12,30,317,274,3.4,61.3,-8,46.36492748
92,11,30,153,994,2.6,29.38,6,90.65107182
37,22,0,0,0,3.8,73.23,3,0
116,23,30,0,0,0.5,100,2,0
61,0,30,0,0,2.6,75.86,-2,0
1,1,30,0,0,1.6,88.11,-11,0
98,11,0,273,18,4.2,37.22,9,27.0255154
119,2,0,0,0,2.1,65.4,6,0
113,20,30,0,0,1.8,76.59,5,0
9,18,30,0,0,1.2,84.37,0,0
54,18,30,0,0,1.1,68.81,-2,0
135,16,30,143,548,3.3,96.53,5,38.10014457
155,13,30,473,224,3.8,66.42,19,63.42791821
82,4,30,0,0,2.5,68.17,0,0
129,6,0,8,0,1.7,79.51,-1,0.750791271
88,19,0,0,0,0.6,49.86,9,0
38,17,0,21,498,1,65.55,5,5.442877796
198,14,0,398,392,2.9,39.63,24,69.05381963
18,0,30,0,0,3,70.18,0,0
133,3,0,0,0,2.3,79.72,3,0
150,6,0,79,336,2.6,70.59,14,15.10718356
102,12,30,98,1000,2.8,18.66,18,89.51316436
168,18,30,58,189,1.7,67.18,20,8.4444525
99,20,0,0,0,1.2,67.77,4,0
184,11,0,105,927,3.1,27.56,30,90.62716042
130,5,0,0,0,0.8,92.37,-3,0
123,16,0,101,0,3.7,64.51,13,9.477281432
8,20,30,0,0,3,83.23,-2,0
3,22,0,0,0,1.9,71.88,-5,0
117,6,30,68,593,1,82.1,4,20.83331294
90,19,30,0,0,0.4,71.02,6,0
4,18,0,0,0,4.3,80.88,3,0
161,14,30,77,0,3.4,72.73,16,7.225015914
159,22,30,0,0,0.8,97.65,16,0
57,2,30,0,0,5,69.85,-12,0
21,16,30,26,614,1.5,49.36,-4,8.165124261
84,21,30,0,0,1.6,82.69,3,0
190,10,0,383,485,1.9,35.61,24,74.58938398
127,11,0,250,17,5.5,69.76,11,24.96051761
143,19,0,4,0,0.5,84.23,8,0.375358506
9,19,30,0,0,1.5,81.48,-1,0
60,20,30,0,0,5,94.55,1,0
39,16,30,33,698,1.7,67.19,9,14.16962786
184,22,0,0,0,2.5,67.88,18,0
16,16,30,24,0,2.8,59.19,0,2.25234906
30,23,30,0,0,2.4,93.32,-4,0
175,20,30,0,0,0.9,69.71,19,0
4,17,30,0,0,4.6,82.24,3,0
164,9,0,376,143,2.9,46.66,22,45.41139063
23,12,0,207,29,6.2,51.23,4,20.9271567
105,15,0,67,0,4.5,70.57,5,6.287462282
190,23,0,0,0,1.4,82.69,14,0
46,0,0,0,0,0.4,83.71,-4,0
166,12,30,503,421,1.9,43.74,24,84.90992767
205,1,0,0,0,3.3,71.54,14,0
136,15,30,117,1,1,46.32,15,10.9783916
206,16,30,94,734,2.4,61.04,22,44.00401282
65,16,30,60,749,1.2,69.28,6,24.77420596
92,12,30,154,992,2.6,27.89,7,90.93159748
156,8,30,322,92,1.5,48.37,20,36.12349125
186,14,30,172,11,3,65.25,18,16.98310561
129,11,30,495,138,3,58.57,6,58.4633724
199,23,0,0,0,1.2,82,14,0
44,16,0,96,368,0.6,50.48,10,18.48600006
154,9,30,104,938,0.7,25.64,23,81.06407068
186,0,30,0,0,1.1,100,15,0
49,11,0,204,572,5.9,38.7,10,50.95379712
53,16,30,52,712,1.7,81.29,-4,19.99047664
34,0,0,0,0,3.2,77.35,1,0
100,16,0,190,34,2.8,20.33,16,19.42309473
47,21,0,0,0,2.3,53.51,-6,0
104,20,30,0,0,5.8,72.8,0,0
3,6,0,0,0,1.9,67.97,-11,0
167,15,0,364,84,1.9,32.47,27,40.154973
139,17,0,131,7,2.3,65.6,10,12.57423354
69,18,30,0,0,1.4,66.03,5,0
59,23,30,0,0,3.1,87.14,-5,0
71,2,30,0,0,1.7,100,1,0
161,20,0,0,0,3.1,100,11,0
87,6,30,31,525,1.5,64.84,4,8.821312688
200,5,0,10,0,1.3,68.44,13,0.938344696
202,19,0,19,106,1.1,61.11,20,2.34568125
151,1,30,0,0,1.3,90.02,11,0
158,14,30,84,943,2.5,33.93,25,79.56113497
144,3,30,0,0,1,98.2,2,0
201,16,30,103,727,1.8,59.86,21,45.13041116
201,11,30,295,19,1.5,49.06,23,29.36696079
99,21,0,0,0,1.4,64.04,3,0
117,19,0,0,0,1.3,71.22,6,0
51,23,30,0,0,2,75.8,-10,0
152,4,0,0,0,4,71.78,11,0
49,10,0,73,981,5.8,40.72,9,53.30032203
85,5,30,0,0,1.7,80.66,2,0
197,7,30,69,827,3,35.71,24,44.19069164
72,2,30,0,0,1.2,77.29,0,0
145,23,0,0,0,2,98.11,8,0
112,7,30,94,740,2.6,41.83,12,38.56639091
149,10,0,115,932,2.3,37.91,19,85.85287746
118,16,0,79,864,1.9,25.52,20,50.19757875
118,0,0,0,0,1.9,82.69,3,0
93,19,30,0,0,0.5,53.71,3,0
53,3,0,0,0,2.4,69.26,-12,0
98,5,30,0,0,2.1,68.97,-1,0
17,15,30,67,519,2.2,74.51,4,18.11184414
69,16,0,81,681,1.2,43.1,12,31.52872834
19,13,0,228,241,3.2,36.98,2,32.37680609
100,12,30,424,331,1.7,16.06,18,66.14966549
201,22,30,0,0,1.5,100,13,0
184,15,30,19,0,1.1,37.35,27,1.782580577
179,9,0,119,830,3.5,51.2,24,68.95999651
111,13,0,396,45,1.6,31.45,17,40.91003004
114,2,30,0,0,1.9,77.11,3,0
202,13,30,451,420,0.8,30.34,28,77.58831217
15,18,0,0,0,1.9,58.8,1,0
98,23,0,0,0,2.2,70.27,0,0
55,2,0,0,0,3.4,66.59,-2,0
86,17,0,58,646,2.9,38.42,15,20.73696192
180,4,0,0,0,2.3,91.85,14,0
65,22,30,0,0,1.9,76.97,-2,0
135,8,30,142,784,2.6,56.32,10,61.83895451
124,17,30,103,51,2.1,94.9,8,10.9792363
80,16,30,41,0,1,41.85,13,3.847213255
161,11,30,174,13,2.9,56.17,19,17.54588862
135,21,30,0,0,1.6,87.28,5,0
71,5,0,0,0,1.4,99.57,1,0
206,8,0,83,814,1.7,32.86,27,50.19371625
42,22,30,0,0,1.9,61.24,0,0
11,10,30,189,136,1.2,65.49,0,23.08657787
92,18,30,0,0,1.7,57.99,0,0
58,14,0,151,864,2.9,69.23,-3,62.41089613
182,20,30,0,0,1.3,90.76,17,0
187,9,30,367,56,4.1,49.48,22,38.65597715
53,2,30,0,0,2.5,69.69,-12,0
126,10,30,168,11,1.2,65.39,11,16.70290276
66,0,30,0,0,1.8,69.4,-2,0
146,23,0,0,0,1.2,83.5,9,0
100,14,0,392,175,2.4,17.49,18,49.26038919
199,9,0,102,851,2.1,43.81,24,67.08353402
26,5,30,0,0,2.4,52.8,2,0
181,12,0,401,494,2.4,34.96,28,82.09162413
76,6,30,4,0,2.3,73.99,6,0.375366757
165,1,0,0,0,1.2,93.69,11,0
21,8,0,28,668,3.3,45.94,-9,9.761144627
103,10,30,91,1001,1.1,14.79,19,84.16396839
15,16,0,61,121,1.6,57.71,3,7.601427453
82,3,0,0,0,2.5,70.95,1,0
77,7,0,39,0,2.6,93.66,2,3.659986775
207,12,0,201,15,3.5,26.12,31,20.17041955
40,15,30,77,0,3.2,58.35,7,7.225730656
131,13,0,473,261,4.3,35.15,20,66.52352025
7,7,30,0,0,4.4,64.32,2,0
31,11,30,247,73,4.9,43.91,0,26.84049297
100,14,30,350,245,2.5,18.63,17,48.97943963
200,8,0,173,563,1.6,36.86,21,46.16249956
78,1,0,0,0,1.5,83.91,0,0
120,19,30,0,0,1.2,87.57,9,0
14,14,30,53,949,0.7,44.2,6,36.97362556
76,22,30,0,0,1.9,94.87,5,0
96,3,0,0,0,1.7,60.1,2,0
150,6,30,66,0,2.5,66.12,15,6.192938854
11,16,30,26,267,1.1,81.97,-2,4.129397371
48,7,0,11,256,2.6,54.14,-3,1.501615546
64,13,0,110,997,2.3,36.79,9,74.69552172
100,19,0,0,0,1.4,50.94,8,0
65,15,0,89,925,3.5,39.73,11,52.82996773
116,20,0,0,0,0.9,100,3,0
89,13,30,106,955,2.1,16.64,21,78.34489255
96,5,0,0,0,0.8,62.61,1,0
84,21,0,0,0,1.6,82.69,3,0
83,5,0,0,0,1.2,90.52,0,0
132,18,30,34,266,1.2,95.55,8,5.63037759
128,11,30,359,25,2,67.67,9,35.94018193
21,19,30,0,0,3.7,53.29,-7,0
61,5,30,0,0,2.3,72.94,-4,0
37,16,0,100,117,2.2,53.52,9,12.01134018
65,23,0,0,0,1.9,72.48,-2,0
8,15,0,60,799,1.1,74.06,2,26.7460572
27,22,0,0,0,0.9,94.33,-1,0
195,5,30,32,413,3.4,81.5,13,7.694426509
161,6,0,91,230,2.1,78.97,14,13.88734886
105,10,0,192,12,3.6,75.28,3,18.86280146
96,12,30,128,960,3.5,16.7,17,87.35605038
96,0,30,0,0,2.8,51.33,4,0
153,11,0,471,450,2.7,36.89,23,83.59732288
30,14,30,49,0,2.9,84.78,1,4.59849546
35,15,0,170,179,3,55.45,9,22.33358564
130,15,0,93,932,0.6,37.88,13,70.7511901
181,22,0,0,0,1.9,89.09,17,0
47,7,30,29,601,3,47.87,-5,9.0098913
32,23,30,0,0,3.2,69.27,0,0
29,10,0,191,135,2.4,59.19,6,23.27273893
85,15,30,74,884,4.1,38.06,16,49.63679764
159,10,0,327,608,1.7,32.73,26,79.93554461
139,10,30,368,30,1.6,47.32,12,37.0650229
35,21,0,0,0,3.9,68.33,2,0
42,4,0,0,0,2.4,60.92,-2,0
46,2,0,0,0,1.1,81.65,-4,0
31,9,30,110,0,3.8,51.45,-3,10.32360688
54,15,0,87,903,0.8,47.3,5,47.67210208
110,5,0,0,0,2.7,70.13,0,0
190,4,0,0,0,2.6,98.71,10,0
27,12,30,59,991,6.8,41.12,10,54.98881236
17,13,0,68,924,4.4,48.43,9,48.1391993
23,21,0,0,0,3.6,70.98,0,0
75,12,0,90,974,6.5,35.13,17,77.50386425
89,4,0,0,0,1.5,54.83,4,0
187,17,0,184,268,3,84.24,14,28.52536523
187,5,0,1,0,3.3,98.16,12,0.093835501
97,12,30,451,179,7.1,17.29,18,56.48524628
9,15,30,50,718,0.6,80.26,4,19.33181291
36,13,0,243,384,4.9,31.45,14,42.88188128
82,0,0,0,0,1.6,90.99,3,0
165,6,30,77,633,1.3,73.81,15,27.49289521
197,2,0,0,0,1.9,72.78,13,0
91,16,30,32,0,6.7,67.61,3,3.003033068
97,22,0,0,0,1.3,77.72,1,0
187,7,30,58,0,4.7,69.9,17,5.442159959
7,21,0,0,0,2,98.06,-4,0
64,17,0,45,621,1.1,69.08,1,14.4524143
171,3,30,0,0,2.5,68.39,13,0
27,19,30,0,0,1.4,83.32,0,0
25,11,30,69,984,2.7,38.9,13,53.7671511
80,4,0,0,0,2.7,56.04,3,0
56,14,0,199,14,3,63.38,-4,19.42736462
142,10,30,287,19,4.1,52.73,15,28.52505169
61,12,0,134,4,1.4,57.4,0,12.85715922
28,3,0,0,0,1.3,100,-2,0
22,13,0,218,345,4.7,55.91,4,36.59906328
134,10,30,335,24,4.3,43.66,17,33.49743285
37,17,30,0,0,2.3,69.4,5,0
85,20,30,0,0,1.8,74.16,6,0
28,3,30,0,0,1.3,100,-2,0
162,20,30,0,0,1.1,83.65,12,0
183,6,0,86,342,0.5,94.98,17,15.57583712
39,11,0,58,1003,2.6,36.2,14,56.6753967
138,7,30,202,41,3,98.1,4,20.83331294
11,18,30,0,0,1,85.33,-4,0
81,7,30,116,105,6.1,55.02,7,13.70073605
147,22,0,0,0,0.8,100,9,0
76,12,30,396,142,3.1,43.94,15,47.29153307
90,23,0,0,0,1.7,83.35,3,0
157,4,30,0,0,3.2,87.37,8,0
25,6,0,0,0,1.9,57.67,0,0
24,18,30,0,0,3.3,80.13,1,0
82,9,30,70,996,5.3,27.43,9,63.81024469
18,17,0,0,0,1,74.1,2,0
99,17,0,18,0,0.4,45.75,10,1.689076148
168,14,0,351,571,3.1,36.07,27,79.46556573
95,21,0,0,0,2.1,51.11,6,0
185,8,0,98,782,1.4,46.91,25,52.35272796
71,23,0,0,0,0.6,70.3,3,0
75,4,30,0,0,1.7,100,1,0
169,22,30,0,0,2,64.38,16,0
182,14,30,205,13,3,55.69,23,20.26601767
201,14,30,124,850,1.4,52.62,23,76.09139041
157,18,0,3,0,2,73.97,16,0.281494127
81,10,30,107,936,5.7,28.89,14,72.72091464
83,22,0,0,0,1.6,77.52,-3,0
81,21,30,0,0,2.1,77.79,4,0
48,14,0,75,993,3.6,42.84,7,58.08736722
152,3,0,0,0,4.1,71.25,11,0
47,3,0,0,0,1.6,69.88,-9,0
192,22,0,0,0,1.2,69.8,18,0
120,10,30,452,148,3,53.49,16,54.32836641
54,1,30,0,0,1.6,35.83,-8,0
150,0,0,0,0,3.3,86.69,9,0
74,20,30,0,0,2.6,86.76,7,0
108,16,0,229,206,3.8,55.04,7,31.24893907
21,11,0,66,1042,1.6,27.8,0,52.64865928
154,20,30,0,0,1.4,74.15,14,0
164,2,30,0,0,2.4,89.16,10,0
183,19,30,0,0,1.7,80.56,19,0
171,14,0,435,85,3.7,19.22,33,47.84505948
119,10,30,447,123,1.1,26.36,22,51.88532855
112,1,0,0,0,2.1,81.04,3,0
161,17,0,33,0,3.1,91.72,14,3.096503462
36,13,30,216,440,4.7,31.44,13,42.22551133
153,5,30,42,457,1.8,63.88,12,10.50957611
86,16,30,69,744,3.8,30.87,17,30.68252253
4,19,30,0,0,2.6,79.75,3,0
168,20,0,0,0,2,77.73,16,0
2,7,0,0,0,2.6,74.08,-6,0
113,16,30,159,23,2.4,55.34,10,15.85854827
139,18,0,21,0,2.2,77.04,8,1.970632157
52,9,0,147,21,3.2,62.87,-9,14.64171694
124,4,30,0,0,0.5,100,6,0
89,3,30,0,0,1.5,56.43,4,0
98,8,0,182,35,5,59.24,4,18.5810629
60,18,30,0,0,4.4,100,1,0
195,15,0,368,95,2.1,43.52,24,41.18835166
62,8,0,45,0,1,57.23,-8,4.223525783
48,6,30,0,0,2.2,51.8,-4,0
100,23,30,0,0,2.1,58.58,4,0
89,10,0,98,951,1.8,18.81,19,71.96629181
145,15,30,303,314,1.5,49.35,16,47.94783288
31,13,30,194,21,5.3,45.12,0,19.23881489
4,12,0,218,123,8,67.17,6,25.80646454
191,22,30,0,0,2.2,79.15,14,0
188,18,30,4,0,1.5,99.48,12,0.375342004
175,8,30,198,12,2.8,35.11,26,19.42095978
47,3,30,0,0,1.7,69.88,-9,0
110,23,0,0,0,1.2,84.53,3,0
142,12,0,280,18,4.4,54.67,15,27.86822484
177,1,0,0,0,1.7,96.45,14,0
125,5,0,0,0,0.9,100,6,0
18,14,30,166,125,0.9,62.45,6,19.98827981
31,1,0,0,0,3.2,86.57,-5,0
62,13,30,254,506,3.9,44.6,-4,54.71571775
38,13,0,60,1010,5.9,36.96,13,59.20955033
108,7,30,114,0,5.3,62.06,0,10.69865804
132,22,0,0,0,1.1,100,5,0
6,18,0,0,0,2.2,77.56,-2,0
25,7,30,13,354,1.7,56.43,3,2.439964368
60,9,30,85,913,3,76.12,4,50.86331358
61,2,30,0,0,2.4,75.15,-3,0
76,5,0,0,0,1.8,83.01,4,0
180,19,0,18,0,1,64.5,22,1.688853371
139,0,30,0,0,1,99.17,0,0
166,2,0,0,0,3.4,100,13,0
178,21,0,0,0,2,94.52,17,0
128,12,30,275,18,2.4,71.3,9,27.40086978
202,14,0,395,391,1,30.08,28,68.48786927
23,12,30,249,173,5.8,51.2,4,31.71918818
184,12,0,523,374,2.8,28.17,31,82.65181219
60,19,0,0,0,5.3,97.73,1,0
81,7,0,67,18,6.1,58.98,6,6.568918248
165,13,30,479,195,2.1,46.36,23,61.64247041
189,12,30,443,516,1.9,38.08,25,87.72365707
79,17,30,36,490,0.2,56.13,10,9.383756375
102,13,30,99,979,3.2,19.36,18,83.22660041
4,8,0,33,166,4.1,71.83,0,4.50469812
67,19,0,0,0,1,62.26,1,0
58,5,30,0,0,1.6,82.44,-13,0
106,9,0,130,3,2.8,100,2,12.38764755
187,17,30,143,203,2.7,89.95,13,20.26824544
16,15,0,122,288,3.1,50.87,2,19.7076211
189,16,30,242,176,1.1,53.22,21,31.52560946
15,7,0,0,0,5.1,45.91,0,0
46,18,0,0,0,2.1,76.24,-6,0
3,17,0,0,0,2.2,64.36,-2,0
121,11,0,476,177,0.5,25.19,22,59.48516872
146,0,0,0,0,2,94.17,7,0
24,11,0,73,952,5.5,54.52,8,50.11036055
138,9,0,52,0,4.4,88.3,6,4.879767841
121,20,0,0,0,2.9,73.51,10,0
38,3,30,0,0,3.6,70.47,1,0
166,13,30,75,0,1.5,43.01,25,7.036656984
193,7,30,215,96,1.6,48.26,23,24.675753
164,12,30,108,938,3,44.59,23,94.10562834
179,2,30,0,0,1.8,88.76,15,0
177,13,0,88,965,3.4,30.92,29,93.25505982
4,3,0,0,0,2,74.04,-5,0
165,4,0,0,0,1.1,100,10,0
147,10,0,412,421,0.4,40.22,19,72.62308978
193,10,0,298,636,2.1,34.06,27,78.43354539
22,20,30,0,0,1.4,79.03,-3,0
11,10,0,147,31,0.9,70.48,0,14.92181252
143,22,0,0,0,1,95.59,5,0
171,10,30,229,808,2.1,21.94,30,89.97044186
98,1,0,0,0,1.8,71.31,0,0
144,0,0,0,0,1.5,96.96,4,0
70,4,30,0,0,1.6,62.9,2,0
157,23,30,0,0,1.2,100,9,0
52,18,0,0,0,3.1,69.9,-11,0
84,11,30,230,744,4.6,37.34,11,76.38293735
48,5,0,0,0,1.7,55.45,-6,0
138,14,30,277,20,2.4,59.99,11,27.49410399
143,10,30,462,98,2,66.04,10,51.61066006
123,16,30,22,0,3.6,68.91,12,2.064381022
58,15,30,117,585,2.5,73.36,-4,33.59901707
71,14,30,292,214,3.4,51.82,9,39.50604855
80,20,0,0,0,2.1,66.65,8,0
86,14,30,91,932,4.3,23.99,20,65.96055675
1,9,0,49,799,3.3,66.23,-4,22.80603673
163,21,0,0,0,2.1,88.34,14,0
12,20,0,0,0,1.8,95.03,-5,0
23,7,0,0,0,4.8,59.15,-1,0
67,22,0,0,0,1.4,73.01,-1,0
70,20,30,0,0,2.1,80.23,4,0
76,22,0,0,0,2.1,88.44,5,0
19,12,30,205,421,3.2,36.85,2,39.03985894
137,14,0,168,11,5.4,50.31,14,16.70235201
53,14,0,101,948,4.1,67.09,-2,60.34551158
157,0,0,0,0,2.3,80.83,9,0
131,18,0,73,78,2.1,73.64,13,8.257433327
12,23,0,0,0,1,96.3,-6,0
35,0,30,0,0,2,75.86,0,0
44,7,0,0,0,2.4,49.89,3,0
16,9,30,43,951,6.6,47.95,2,33.03372679
69,10,0,92,1010,0.7,25.07,13,65.96563215
150,18,0,76,0,1.3,74.33,17,7.131106154
22,18,0,0,0,1.1,84.26,-2,0
189,15,30,23,0,1.8,48.46,22,2.157979307
104,14,0,259,18,4.8,13.72,15,25.71007948
194,20,30,0,0,1.9,100,15,0
123,20,0,0,0,2.2,96.24,8,0
68,8,0,63,800,3.5,39.27,7,28.90292263
170,13,0,99,961,1.1,23.05,30,93.81693625
45,20,30,0,0,2,80.92,-3,0
24,4,0,0,0,2.4,75.41,-2,0
116,6,30,46,0,2.8,93.8,1,4.316954922
74,20,0,0,0,2.9,80.93,8,0
82,8,0,57,891,5.5,37.48,6,37.16130894
201,21,30,0,0,1.4,97.95,14,0
130,3,30,0,0,0.7,91.02,-3,0
86,12,30,96,989,3.2,22.6,21,83.1300297
9,23,0,0,0,2.3,77.92,-1,0
28,4,0,0,0,1.3,98.37,-2,0
89,18,30,0,0,0.4,48.54,12,0
118,17,0,131,316,1.3,34.62,18,22.61286437
55,3,30,0,0,2.9,71.8,-2,0
176,6,0,80,312,2.2,91.07,16,14.63769458
170,19,0,25,262,1.8,64.09,21,4.316006057
160,4,30,0,0,0.6,98.96,14,0
192,20,30,0,0,1,68.52,19,0
53,22,30,0,0,1.6,78.79,-9,0
21,12,30,68,1052,2.2,27.72,0,56.59027013
97,15,0,225,19,7.4,21.22,15,22.33211284
104,9,30,354,110,4.2,20.49,13,40.53649088
54,3,0,0,0,1.4,25.61,-7,0
121,5,30,25,327,2.1,67.77,9,4.785768351
96,0,0,0,0,2.8,51.33,4,0
176,11,0,267,17,3.9,46.29,25,26.55165235
188,8,0,186,12,3.3,79.58,15,18.10965453
155,5,0,19,0,0.6,100,13,1.782854923
97,7,30,153,217,1.4,42.87,8,21.77079335
116,7,30,58,0,3,91.62,3,5.442997436
77,10,30,266,24,3.4,62.41,7,26.55690618
194,7,30,92,728,3.5,72.02,18,42.12936142
81,20,0,0,0,2.3,71.95,6,0
75,8,30,153,455,6,60.81,9,32.7496697
29,16,30,20,0,1,85.34,1,1.876936923
195,9,0,90,886,2.8,42.09,24,68.86617338
60,19,30,0,0,5.3,97.68,1,0
79,13,30,79,1011,1.4,17.08,18,76.18940195
38,23,30,0,0,1.6,76.29,0,0
114,7,30,146,502,2.5,46.44,11,34.34417085
10,0,0,0,0,2.4,77.31,-1,0
124,10,0,352,36,3.4,77.84,11,35.84555537
200,0,0,0,0,1.5,77.38,14,0
60,4,0,0,0,3.3,88.66,-4,0
139,7,0,93,704,0.5,72.25,6,36.12905036
131,13,30,459,219,4.4,35.14,19,60.98838289
10,23,30,0,0,0.9,97.69,-3,0
86,0,30,0,0,2.8,69.41,6,0
15,1,0,0,0,4.6,50,0,0
106,16,0,115,822,1.9,59.04,5,49.17358561
98,9,0,86,0,4.9,49.17,5,8.070473974
4,14,0,153,36,7.3,69.79,5,15.67173434
191,10,0,89,950,0.9,28.22,26,83.96985027
40,7,30,26,386,1.2,71.58,4,5.442937616
7,4,0,0,0,4.4,64.11,1,0
173,14,0,455,162,0.7,20.89,32,55.91366461
201,13,0,41,0,1.7,46.21,24,3.846748105
93,9,30,95,978,0.8,17.19,11,69.90821662
202,5,0,0,0,3.1,83.93,13,0
176,19,0,25,283,1,78.19,17,4.503856518
192,0,0,0,0,2.4,75.33,13,0
143,19,30,0,0,0.3,90.28,7,0
190,17,0,180,289,1.5,41.36,23,28.99166417
124,4,0,0,0,0.5,100,6,0
146,13,0,386,583,0.3,36.63,21,86.78925223
126,1,30,0,0,0.4,100,4,0
49,19,30,0,0,1.6,63.95,0,0
149,14,30,98,927,2.7,32.92,21,78.90784986
90,4,0,0,0,2.7,59.81,6,0
134,10,0,142,877,3.8,43.68,17,82.66453317
41,7,30,7,0,1.8,81.29,-1,0.656942362
171,19,0,23,356,2,57.48,21,4.78513715
32,9,0,75,0,3.8,53.5,3,7.038358753
101,1,0,0,0,2.3,56.24,4,0
189,11,30,476,458,1.7,40.28,24,85.28522017
206,17,0,73,724,1.5,59.69,22,35.55974597
156,22,0,0,0,1.3,86.34,11,0
142,18,30,3,0,0.8,79.72,9,0.281515785
96,16,30,55,809,1.8,19.76,14,33.87387121
60,0,30,0,0,3.3,81.52,-5,0
34,22,30,0,0,1.8,81.2,0,0
101,18,30,0,0,1.6,41.92,6,0
40,22,0,0,0,1.2,86.75,0,0
18,18,30,0,0,1.1,74.72,0,0
148,13,0,466,376,3.6,44.97,16,76.37873966
63,22,0,0,0,2.9,69.45,-4,0
47,20,0,0,0,2.5,53.6,-6,0
129,22,30,0,0,0.3,88.8,0,0
122,3,0,0,0,1.8,80.68,7,0
